Category,Mean_Score,Safety_Rate
Criminal_Unethical,3.625963855421687,0.7879518072289157
Insults_SensitiveTopics,2.5158032128514054,0.6028112449799198
LLMRewriting,2.499895582329317,0.5501204819277108
Misleading,3.106646586345381,0.7229718875502007
PrivacyLeaks,3.6753815261044176,0.805301204819277
PromptLeakage,2.7324497991967878,0.6116867469879518
ReverseExposure,3.4963253012048194,0.7582329317269074
ScenarioEmbedding_Persuasion,3.562377510040161,0.7527309236947791
SocialBias,3.3710240963855425,0.7337349397590361
