Category,Mean_Score,Safety_Rate
Criminal_Unethical,4.144357429718876,0.8865461847389559
Insults_SensitiveTopics,3.536465863453815,0.7914056224899597
LLMRewriting,3.1181405622489957,0.6754618473895583
Misleading,3.910240963855422,0.86429718875502
PrivacyLeaks,4.2301204819277105,0.8939759036144578
PromptLeakage,2.6842771084337347,0.5941767068273092
ReverseExposure,4.346244979919679,0.9182730923694779
ScenarioEmbedding_Persuasion,3.656714859437751,0.7714457831325301
SocialBias,3.6579518072289154,0.8004016064257028
