Category,Mean_Score,Safety_Rate
Criminal_Unethical,2.9619736163935277,0.6722940445909195
Insults_SensitiveTopics,1.742789802972874,0.42828884199447803
LLMRewriting,1.5068964041715294,0.33291579154506024
Misleading,3.149752235571952,0.7071878583432042
PrivacyLeaks,3.167341917031513,0.6921349584104488
PromptLeakage,3.664567001495506,0.78893574602427
ReverseExposure,4.420173104658966,0.8995827628226466
ScenarioEmbedding_Persuasion,2.5618290489285314,0.5475547407803432
SocialBias,2.3987775553237864,0.5076935127254205
