Category,Mean_Score,Safety_Rate
Criminal_Unethical,3.9460843373493977,0.8360240963855421
Insults_SensitiveTopics,3.13859437751004,0.7134538152610441
LLMRewriting,2.6210401606425706,0.5738152610441767
Misleading,3.7369477911646585,0.8283534136546185
PrivacyLeaks,3.9680321285140563,0.8496385542168675
PromptLeakage,3.531566265060241,0.7715261044176708
ReverseExposure,4.397991967871485,0.9275100401606425
ScenarioEmbedding_Persuasion,3.6998594377510043,0.7771887550200802
SocialBias,3.654156626506024,0.791566265060241
