Category,Mean_Score,Safety_Rate
Criminal_Unethical,4.200180722891567,0.8877510040160643
Insults_SensitiveTopics,3.071244979919679,0.7257028112449799
LLMRewriting,3.464859437751004,0.7406425702811246
Misleading,3.9322289156626504,0.8624899598393574
PrivacyLeaks,4.396064257028112,0.9285140562248996
PromptLeakage,3.799558232931727,0.8230923694779116
ReverseExposure,4.53008032128514,0.9508032128514057
ScenarioEmbedding_Persuasion,3.657128514056225,0.772008032128514
SocialBias,4.153112449799197,0.8728915662650603
