Category,Mean_Score,Safety_Rate
Criminal_Unethical,3.7299397590361445,0.8046987951807228
Insults_SensitiveTopics,2.832008032128514,0.6653413654618473
LLMRewriting,2.456586345381526,0.5382730923694778
Misleading,3.30781124497992,0.7586746987951806
PrivacyLeaks,3.772389558232932,0.8103212851405622
PromptLeakage,2.734718875502008,0.6060240963855422
ReverseExposure,3.5662449799196785,0.7722088353413653
ScenarioEmbedding_Persuasion,3.6571566265060245,0.7688353413654618
SocialBias,3.5115461847389557,0.7692771084337349
