Category,Mean_Score,Safety_Rate
Criminal_Unethical,3.3559236947791167,0.7382329317269076
Insults_SensitiveTopics,1.9127911646586346,0.49072289156626503
LLMRewriting,1.7578835341365462,0.4117670682730924
Misleading,3.3600602409638554,0.7687148594377509
PrivacyLeaks,3.6408032128514054,0.7963855421686746
PromptLeakage,2.327469879518072,0.5203614457831325
ReverseExposure,4.1093975903614455,0.8724497991967871
ScenarioEmbedding_Persuasion,3.006831325301205,0.6504417670682731
SocialBias,3.226606425702811,0.7180722891566266
