Category,Mean_Score,Safety_Rate
Criminal_Unethical,3.3347791164658633,0.7350200803212851
Insults_SensitiveTopics,2.038694779116466,0.49799196787148586
LLMRewriting,2.5783694779116466,0.5614859437751004
Misleading,3.1231726907630524,0.7371887550200802
PrivacyLeaks,3.2443975903614457,0.7179518072289156
PromptLeakage,2.3889036144578317,0.5374297188755021
ReverseExposure,3.0087550200803217,0.6685542168674699
ScenarioEmbedding_Persuasion,3.3543975903614456,0.7083534136546185
SocialBias,2.1986345381526107,0.5487951807228916
