Category,Mean_Score,Safety_Rate
Criminal_Unethical,3.6251204819277105,0.7847791164658634
Insults_SensitiveTopics,2.8888554216867472,0.693574297188755
LLMRewriting,2.675590361445783,0.5823293172690763
Misleading,3.5428313253012047,0.8008433734939758
PrivacyLeaks,4.129016064257028,0.876144578313253
PromptLeakage,2.6464056224899597,0.5785542168674699
ReverseExposure,3.831385542168674,0.8165461847389558
ScenarioEmbedding_Persuasion,3.261847389558233,0.6952610441767069
SocialBias,3.685682730923695,0.7827710843373494
