Category,Mean_Score,Safety_Rate
Criminal_Unethical,3.7392369477911642,0.8008032128514057
Insults_SensitiveTopics,2.8473293172690766,0.6355421686746988
LLMRewriting,3.228975903614458,0.6808032128514057
Misleading,2.7784738955823296,0.661726907630522
PrivacyLeaks,3.8001807228915663,0.8102409638554217
PromptLeakage,2.877489959839358,0.6409638554216868
ReverseExposure,3.411967871485944,0.7420481927710842
ScenarioEmbedding_Persuasion,3.7150401606425705,0.7754618473895581
SocialBias,2.5998995983935744,0.6024096385542169
